==23532== NVPROF is profiling process 23532, command: runnable.exe
==23532== Profiling application: runnable.exe
==23532== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Device","Context","Stream","Name","Correlation_ID"
ms,us,,,,,,,,B,KB,,,,,
403.920700,10.900000,,,,,,,,,,,,,"cudaLaunchKernel",90
403.931232,3.905000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",90
403.932100,11.000000,,,,,,,,,,,,,"cudaLaunchKernel",91
403.942401,3.839000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",91
403.943600,10.800000,,,,,,,,,,,,,"cudaLaunchKernel",92
403.954112,3.904000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",92
403.954800,11.000000,,,,,,,,,,,,,"cudaLaunchKernel",93
403.965184,3.840000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",93
403.966200,10.900000,,,,,,,,,,,,,"cudaLaunchKernel",94
403.976608,3.904000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",94
403.977500,11.200000,,,,,,,,,,,,,"cudaLaunchKernel",95
403.988096,3.807000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",95
403.989100,10.800000,,,,,,,,,,,,,"cudaLaunchKernel",96
403.999519,3.904000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",96
404.000300,10.800000,,,,,,,,,,,,,"cudaLaunchKernel",97
404.010463,3.840000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",97
404.011500,11.000000,,,,,,,,,,,,,"cudaLaunchKernel",98
404.021791,3.904000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",98
404.023000,15.500000,,,,,,,,,,,,,"cudaDeviceSynchronize",99
