==26844== NVPROF is profiling process 26844, command: runnable.exe
==26844== Profiling application: runnable.exe
==26844== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Device","Context","Stream","Name","Correlation_ID"
ms,us,,,,,,,,B,B,,,,,
535.565200,22.700000,,,,,,,,,,,,,"cudaLaunchKernel",94
535.584728,5.504000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",94
535.588900,22.000000,,,,,,,,,,,,,"cudaLaunchKernel",95
535.607607,5.440000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",95
535.612200,24.000000,,,,,,,,,,,,,"cudaLaunchKernel",96
535.631351,5.440000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",96
535.637500,22.300000,,,,,,,,,,,,,"cudaLaunchKernel",97
535.655735,5.439000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",97
535.661000,22.400000,,,,,,,,,,,,,"cudaLaunchKernel",98
535.680246,5.440000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",98
535.684200,25.700000,,,,,,,,,,,,,"cudaDeviceSynchronize",99
