==30360== NVPROF is profiling process 30360, command: runnable.exe
==30360== Profiling application: runnable.exe
==30360== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Device","Context","Stream","Name","Correlation_ID"
ms,us,,,,,,,,B,KB,,,,,
406.744900,13.700000,,,,,,,,,,,,,"cudaLaunchKernel",69
406.758220,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",69
406.759300,14.200000,,,,,,,,,,,,,"cudaLaunchKernel",70
406.771948,5.087000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",70
406.774200,13.900000,,,,,,,,,,,,,"cudaLaunchKernel",71
406.787403,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",71
406.788800,14.100000,,,,,,,,,,,,,"cudaLaunchKernel",72
406.801387,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",72
406.803500,33.400000,,,,,,,,,,,,,"cudaLaunchKernel",73
406.835306,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",73
406.837500,14.400000,,,,,,,,,,,,,"cudaLaunchKernel",74
406.850570,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",74
406.852500,13.900000,,,,,,,,,,,,,"cudaLaunchKernel",75
406.864746,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",75
406.867100,25.000000,,,,,,,,,,,,,"cudaLaunchKernel",76
406.890601,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",76
